schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail
11/5/1967,1967,8,FALSE,CLT,13,10,GNB,,,,Memorial Stadium (Baltimore),FALSE,39,15,51,
11/5/1967,1967,10,FALSE,NWE,18,7,OTI,,,,Fenway Park,FALSE,46,19,54,
11/5/1967,1967,10,FALSE,BUF,35,13,MIA,,,,War Memorial Stadium,FALSE,,,,
11/5/1967,1967,8,FALSE,DAL,37,7,ATL,,,,Cotton Bowl,FALSE,46,6,56,
11/5/1967,1967,10,FALSE,DEN,17,21,RAI,,,,Mile High Stadium,FALSE,,,,
11/5/1967,1967,8,FALSE,DET,13,27,CHI,,,,Tiger Stadium,FALSE,32,15,72,
11/5/1967,1967,10,FALSE,KAN,42,18,NYJ,,,,Kansas City Municipal Stadium,FALSE,,,,
11/5/1967,1967,8,FALSE,MIN,27,24,NYG,,,,Metropolitan Stadium,FALSE,26,13,60,
11/5/1967,1967,8,FALSE,NOR,31,24,PHI,,,,Tulane Stadium,FALSE,50,12,61,
11/5/1967,1967,8,FALSE,PIT,14,34,CLE,,,,Pitt Stadium,FALSE,31,17,65,
11/5/1967,1967,8,FALSE,SFO,7,17,RAM,,,,Kezar Stadium,FALSE,59,8,79,
11/5/1967,1967,8,FALSE,WAS,21,27,CRD,,,,RFK Memorial Stadium,FALSE,38,12,58,
11/12/1967,1967,9,FALSE,ATL,7,49,CLT,,,,Atlanta-Fulton County Stadium,FALSE,60,8,58,
11/12/1967,1967,11,FALSE,NWE,10,33,KAN,,,,Fenway Park,FALSE,50,14,85,
11/12/1967,1967,9,FALSE,CHI,34,7,NYG,,,,Wrigley Field,FALSE,51,15,62,
11/12/1967,1967,11,FALSE,DEN,18,20,OTI,,,,Mile High Stadium,FALSE,,,,
11/12/1967,1967,9,FALSE,GNB,55,7,CLE,,,,Lambeau Field,FALSE,49,15,64,
11/12/1967,1967,9,FALSE,RAM,33,17,PHI,,,,Los Angeles Memorial Coliseum,FALSE,68,9,65,
11/12/1967,1967,9,FALSE,MIN,10,10,DET,,,,Metropolitan Stadium,FALSE,42,18,56,
11/12/1967,1967,9,FALSE,NOR,10,27,DAL,,,,Tulane Stadium,FALSE,65,6,88,
11/12/1967,1967,11,FALSE,NYJ,20,10,BUF,,,,Shea Stadium,FALSE,,,,
11/12/1967,1967,11,FALSE,SDG,24,0,MIA,,,,Qualcomm Stadium,FALSE,,,,
11/12/1967,1967,9,FALSE,CRD,14,14,PIT,,,,Busch Memorial Stadium,FALSE,55,13,62,
11/12/1967,1967,9,FALSE,WAS,31,28,SFO,,,,RFK Memorial Stadium,FALSE,60,12,52,
11/19/1967,1967,10,FALSE,ATL,3,31,RAM,,,,Atlanta-Fulton County Stadium,FALSE,46,11,36,
11/19/1967,1967,10,FALSE,CLT,41,7,DET,,,,Memorial Stadium (Baltimore),FALSE,45,24,44,
11/19/1967,1967,12,FALSE,NWE,24,29,NYJ,,,,Fenway Park,FALSE,41,22,70,
11/19/1967,1967,12,FALSE,BUF,20,21,DEN,,,,War Memorial Stadium,FALSE,,,,
11/19/1967,1967,10,FALSE,CHI,30,3,CRD,,,,Wrigley Field,FALSE,33,10,67,
11/19/1967,1967,10,FALSE,CLE,14,10,MIN,,,,Cleveland Municipal Stadium,FALSE,43,0,,
11/19/1967,1967,10,FALSE,DAL,20,27,WAS,,,,Cotton Bowl,FALSE,55,8,50,
11/19/1967,1967,10,FALSE,GNB,13,0,SFO,,,,Lambeau Field,FALSE,32,12,63,
11/19/1967,1967,12,FALSE,KAN,16,17,SDG,,,,Kansas City Municipal Stadium,FALSE,,,,
11/19/1967,1967,10,FALSE,NYG,28,20,PIT,,,,Yankee Stadium,FALSE,43,20,52,
11/19/1967,1967,12,FALSE,RAI,31,17,MIA,,,,Oakland Coliseum,FALSE,,,,
11/19/1967,1967,10,FALSE,PHI,48,21,NOR,,,,Franklin Field,FALSE,44,18,53,
11/23/1967,1967,11,FALSE,DAL,46,21,CRD,,,,Cotton Bowl,FALSE,57,12,55,
11/23/1967,1967,11,FALSE,DET,7,31,RAM,,,,Tiger Stadium,FALSE,33,11,73,
11/23/1967,1967,13,FALSE,KAN,22,44,RAI,,,,Kansas City Municipal Stadium,FALSE,,,,
11/23/1967,1967,13,FALSE,SDG,24,20,DEN,,,,Qualcomm Stadium,FALSE,,,,
11/26/1967,1967,11,FALSE,CHI,13,17,GNB,,,,Wrigley Field,FALSE,39,14,72,
11/26/1967,1967,11,FALSE,CLE,42,37,WAS,,,,Cleveland Municipal Stadium,FALSE,46,15,59,
11/26/1967,1967,13,FALSE,OTI,27,6,NWE,,,,Rice Stadium,FALSE,,,,
11/26/1967,1967,13,FALSE,MIA,17,14,BUF,,,,Orange Bowl,FALSE,,,,
11/26/1967,1967,11,FALSE,NOR,27,24,ATL,,,,Tulane Stadium,FALSE,72,10,84,
11/26/1967,1967,11,FALSE,NYG,44,7,PHI,,,,Yankee Stadium,FALSE,48,14,56,
11/26/1967,1967,11,FALSE,PIT,27,41,MIN,,,,Pitt Stadium,FALSE,41,11,70,
11/26/1967,1967,11,FALSE,SFO,9,26,CLT,,,,Kezar Stadium,FALSE,55,12,43,
12/3/1967,1967,12,FALSE,CLT,23,17,DAL,,,,Memorial Stadium (Baltimore),FALSE,37,12,90,
12/3/1967,1967,12,FALSE,CLE,24,14,NYG,,,,Cleveland Municipal Stadium,FALSE,39,15,73,
12/3/1967,1967,12,FALSE,DET,14,24,PIT,,,,Tiger Stadium,FALSE,34,12,76,
12/3/1967,1967,14,FALSE,OTI,17,14,MIA,,,,Rice Stadium,FALSE,,,,
12/3/1967,1967,14,FALSE,KAN,23,13,BUF,,,,Kansas City Municipal Stadium,FALSE,,,,
12/3/1967,1967,12,FALSE,RAM,20,3,ATL,,,,Los Angeles Memorial Coliseum,FALSE,56,8,43,
12/3/1967,1967,12,FALSE,MIN,27,30,GNB,,,,Metropolitan Stadium,FALSE,25,8,79,
12/3/1967,1967,14,FALSE,NYJ,24,33,DEN,,,,Shea Stadium,FALSE,,,,
12/3/1967,1967,14,FALSE,SDG,21,41,RAI,,,,Qualcomm Stadium,FALSE,,,,
12/3/1967,1967,12,FALSE,SFO,14,28,CHI,,,,Kezar Stadium,FALSE,53,13,82,
12/3/1967,1967,12,FALSE,CRD,31,20,NOR,,,,Busch Memorial Stadium,FALSE,34,16,86,
12/3/1967,1967,12,FALSE,WAS,35,35,PHI,,,,RFK Memorial Stadium,FALSE,36,9,93,
12/9/1967,1967,15,FALSE,NWE,16,44,BUF,,,,Fenway Park,FALSE,41,16,81,
12/9/1967,1967,13,FALSE,RAM,27,24,GNB,,,,Los Angeles Memorial Coliseum,FALSE,55,7,53,
12/10/1967,1967,13,FALSE,ATL,28,34,SFO,,,,Atlanta-Fulton County Stadium,FALSE,61,13,87,
12/10/1967,1967,13,FALSE,CLT,30,10,NOR,,,,Memorial Stadium (Baltimore),FALSE,40,14,78,
12/10/1967,1967,13,FALSE,CHI,10,10,MIN,,,,Wrigley Field,FALSE,37,15,94,
12/10/1967,1967,13,FALSE,DAL,38,17,PHI,,,,Cotton Bowl,FALSE,44,18,72,
12/10/1967,1967,15,FALSE,OTI,7,19,RAI,,,,Rice Stadium,FALSE,,,,
12/10/1967,1967,15,FALSE,MIA,41,24,SDG,,,,Orange Bowl,FALSE,,,,
12/10/1967,1967,13,FALSE,NYG,7,30,DET,,,,Yankee Stadium,FALSE,36,14,53,
12/10/1967,1967,15,FALSE,NYJ,7,21,KAN,,,,Shea Stadium,FALSE,,,,
12/10/1967,1967,13,FALSE,PIT,10,15,WAS,,,,Pitt Stadium,FALSE,42,14,74,
12/10/1967,1967,13,FALSE,CRD,16,20,CLE,,,,Busch Memorial Stadium,FALSE,43,10,10,
12/16/1967,1967,16,FALSE,OTI,24,17,SDG,,,,Rice Stadium,FALSE,,,,
12/16/1967,1967,14,FALSE,SFO,24,16,DAL,,,,Kezar Stadium,FALSE,44,9,76,
12/17/1967,1967,14,FALSE,ATL,14,23,CHI,,,,Atlanta-Fulton County Stadium,FALSE,46,7,68,
12/17/1967,1967,16,FALSE,DEN,24,38,KAN,,,,Mile High Stadium,FALSE,,,,
12/17/1967,1967,14,FALSE,DET,14,3,MIN,,,,Tiger Stadium,FALSE,29,11,71,
12/17/1967,1967,14,FALSE,GNB,17,24,PIT,,,,Lambeau Field,FALSE,30,11,76,
12/17/1967,1967,14,FALSE,RAM,34,10,CLT,,,,Los Angeles Memorial Coliseum,FALSE,52,14,46,
12/17/1967,1967,16,FALSE,MIA,41,32,NWE,,,,Orange Bowl,FALSE,,,,
12/17/1967,1967,14,FALSE,NYG,37,14,CRD,,,,Yankee Stadium,FALSE,38,15,52,
12/17/1967,1967,16,FALSE,RAI,38,29,NYJ,,,,Oakland Coliseum,FALSE,,,,
12/17/1967,1967,14,FALSE,PHI,28,24,CLE,,,,Franklin Field,FALSE,37,12,58,
12/17/1967,1967,14,FALSE,WAS,14,30,NOR,,,,RFK Memorial Stadium,FALSE,36,6,50,
12/23/1967,1967,15,TRUE,GNB,28,7,RAM,,,,Lambeau Field,FALSE,13,15,60,
12/23/1967,1967,17,FALSE,MIA,10,41,OTI,,,,Orange Bowl,FALSE,,,,
12/24/1967,1967,15,TRUE,DAL,52,14,CLE,,,,Cotton Bowl,FALSE,44,12,54,
12/24/1967,1967,17,FALSE,RAI,28,21,BUF,,,,Oakland Coliseum,FALSE,,,,
12/24/1967,1967,17,FALSE,SDG,31,42,NYJ,,,,Qualcomm Stadium,FALSE,,,,
12/31/1967,1967,Conference,TRUE,GNB,21,17,DAL,,,,Lambeau Field,FALSE,-2,15,55,
12/31/1967,1967,Conference,TRUE,RAI,40,7,OTI,,,,Oakland Coliseum,FALSE,,,,
1/14/1968,1967,Superbowl,TRUE,GNB,33,14,RAI,GB,-13.5,43,Orange Bowl,TRUE,60,12,74,
9/6/1968,1968,1,FALSE,SDG,29,13,CIN,,,,Qualcomm Stadium,FALSE,,,,
9/8/1968,1968,1,FALSE,BUF,7,16,NWE,,,,War Memorial Stadium,FALSE,,,,
9/9/1968,1968,1,FALSE,OTI,21,26,KAN,,,,Houston Astrodome,FALSE,72,0,,DOME
9/14/1968,1968,2,FALSE,MIA,10,24,OTI,,,,Orange Bowl,FALSE,,,,
9/14/1968,1968,1,FALSE,MIN,47,7,ATL,,,,Metropolitan Stadium,FALSE,73,13,58,
9/15/1968,1968,1,FALSE,CLT,27,10,SFO,,,,Memorial Stadium (Baltimore),FALSE,67,6,56,
9/15/1968,1968,2,FALSE,BUF,6,48,RAI,,,,War Memorial Stadium,FALSE,,,,
9/15/1968,1968,1,FALSE,CHI,28,38,WAS,,,,Wrigley Field,FALSE,71,8,61,
9/15/1968,1968,2,FALSE,CIN,24,10,DEN,,,,Nippert Stadium,FALSE,,,,
9/15/1968,1968,1,FALSE,DAL,59,13,DET,,,,Cotton Bowl,FALSE,70,6,89,
9/15/1968,1968,1,FALSE,GNB,30,13,PHI,,,,Lambeau Field,FALSE,67,11,66,
9/15/1968,1968,2,FALSE,KAN,19,20,NYJ,,,,Kansas City Municipal Stadium,FALSE,,,,
9/15/1968,1968,1,FALSE,NOR,10,24,CLE,,,,Tulane Stadium,FALSE,78,9,81,
9/15/1968,1968,1,FALSE,PIT,20,34,NYG,,,,Pitt Stadium,FALSE,64,5,63,
9/16/1968,1968,1,FALSE,CRD,13,24,RAM,,,,Busch Memorial Stadium,FALSE,69,14,79,
9/21/1968,1968,3,FALSE,MIA,21,47,RAI,,,,Orange Bowl,FALSE,,,,
9/21/1968,1968,3,FALSE,SDG,30,14,OTI,,,,Qualcomm Stadium,FALSE,,,,
9/22/1968,1968,2,FALSE,ATL,20,28,CLT,,,,Atlanta-Fulton County Stadium,FALSE,71,8,67,
9/22/1968,1968,3,FALSE,NWE,31,47,NYJ,,,,Legion Field,TRUE,,,,
9/22/1968,1968,3,FALSE,CIN,34,23,BUF,,,,Nippert Stadium,FALSE,,,,
9/22/1968,1968,2,FALSE,DAL,28,7,CLE,,,,Cotton Bowl,FALSE,79,10,80,
9/22/1968,1968,2,FALSE,DET,42,0,CHI,,,,Tiger Stadium,FALSE,70,7,84,
9/22/1968,1968,2,FALSE,GNB,13,26,MIN,,,,Lambeau Field,FALSE,68,6,83,
9/22/1968,1968,3,FALSE,KAN,34,2,DEN,,,,Kansas City Municipal Stadium,FALSE,,,,
9/22/1968,1968,2,FALSE,RAM,45,10,PIT,,,,Los Angeles Memorial Coliseum,FALSE,67,8,66,
9/22/1968,1968,2,FALSE,NOR,37,17,WAS,,,,Tulane Stadium,FALSE,77,10,75,
9/22/1968,1968,2,FALSE,PHI,25,34,NYG,,,,Franklin Field,FALSE,70,9,65,
9/22/1968,1968,2,FALSE,SFO,35,17,CRD,,,,Kezar Stadium,FALSE,62,11,37,
9/28/1968,1968,4,FALSE,MIA,3,48,KAN,,,,Orange Bowl,FALSE,,,,
9/29/1968,1968,4,FALSE,BUF,37,35,NYJ,,,,War Memorial Stadium,FALSE,,,,
9/29/1968,1968,4,FALSE,CIN,10,31,SDG,,,,Nippert Stadium,FALSE,,,,
9/29/1968,1968,3,FALSE,CLE,6,24,RAM,,,,Cleveland Municipal Stadium,FALSE,51,4,77,
9/29/1968,1968,4,FALSE,DEN,17,20,NWE,,,,Mile High Stadium,FALSE,,,,
9/29/1968,1968,3,FALSE,GNB,17,23,DET,,,,Lambeau Field,FALSE,52,8,72,
9/29/1968,1968,4,FALSE,OTI,15,24,RAI,,,,Houston Astrodome,FALSE,72,0,,DOME
9/29/1968,1968,3,FALSE,MIN,17,27,CHI,,,,Metropolitan Stadium,FALSE,54,7,79,
9/29/1968,1968,3,FALSE,NOR,20,21,CRD,,,,Tulane Stadium,FALSE,73,5,66,
9/29/1968,1968,3,FALSE,NYG,48,21,WAS,,,,Yankee Stadium,FALSE,62,13,49,
9/29/1968,1968,3,FALSE,PHI,13,45,DAL,,,,Franklin Field,FALSE,61,12,51,
9/29/1968,1968,3,FALSE,PIT,7,41,CLT,,,,Pitt Stadium,FALSE,53,6,59,
9/29/1968,1968,3,FALSE,SFO,28,13,ATL,,,,Kezar Stadium,FALSE,57,13,74,
10/5/1968,1968,5,FALSE,BUF,7,18,KAN,,,,War Memorial Stadium,FALSE,,,,
10/5/1968,1968,4,FALSE,CLE,31,24,PIT,,,,Cleveland Municipal Stadium,FALSE,43,7,71,
10/5/1968,1968,5,FALSE,NYJ,23,20,SDG,,,,Shea Stadium,FALSE,,,,
10/6/1968,1968,4,FALSE,ATL,7,38,GNB,,,,Atlanta-Fulton County Stadium,FALSE,57,9,73,
10/6/1968,1968,4,FALSE,CLT,28,7,CHI,,,,Memorial Stadium (Baltimore),FALSE,51,9,55,
10/6/1968,1968,5,FALSE,DEN,10,7,CIN,,,,Mile High Stadium,FALSE,,,,
10/6/1968,1968,5,FALSE,OTI,7,24,MIA,,,,Houston Astrodome,FALSE,72,0,,DOME
10/6/1968,1968,4,FALSE,RAM,24,10,SFO,,,,Los Angeles Memorial Coliseum,FALSE,62,7,88,
10/6/1968,1968,4,FALSE,MIN,24,10,DET,,,,Metropolitan Stadium,FALSE,49,10,85,
10/6/1968,1968,4,FALSE,NYG,38,21,NOR,,,,Yankee Stadium,FALSE,54,10,45,
10/6/1968,1968,5,FALSE,RAI,41,10,NWE,,,,Oakland Coliseum,FALSE,,,,
10/6/1968,1968,4,FALSE,CRD,10,27,DAL,,,,Busch Memorial Stadium,FALSE,53,11,74,
10/6/1968,1968,4,FALSE,WAS,17,14,PHI,,,,RFK Memorial Stadium,FALSE,46,9,62,
10/12/1968,1968,6,FALSE,MIA,14,14,BUF,,,,Orange Bowl,FALSE,,,,
10/13/1968,1968,5,FALSE,ATL,24,21,NYG,,,,Atlanta-Fulton County Stadium,FALSE,69,5,83,
10/13/1968,1968,6,FALSE,NWE,0,16,OTI,,,,Fenway Park,FALSE,,,,
10/13/1968,1968,5,FALSE,CHI,10,28,DET,,,,Wrigley Field,FALSE,67,9,72,
10/13/1968,1968,5,FALSE,CLE,21,27,CRD,,,,Cleveland Municipal Stadium,FALSE,58,6,82,
10/13/1968,1968,5,FALSE,DAL,34,14,PHI,,,,Cotton Bowl,FALSE,77,12,78,
10/13/1968,1968,5,FALSE,GNB,14,16,RAM,,,,Lambeau Field,FALSE,62,8,81,
10/13/1968,1968,6,FALSE,KAN,13,3,CIN,,,,Kansas City Municipal Stadium,FALSE,,,,
10/13/1968,1968,5,FALSE,NOR,20,17,MIN,,,,Tulane Stadium,FALSE,74,7,85,
10/13/1968,1968,6,FALSE,NYJ,13,21,DEN,,,,Shea Stadium,FALSE,,,,
10/13/1968,1968,6,FALSE,RAI,14,23,SDG,,,,Oakland Coliseum,FALSE,,,,
10/13/1968,1968,5,FALSE,SFO,14,42,CLT,,,,Kezar Stadium,FALSE,58,7,85,
10/13/1968,1968,5,FALSE,WAS,16,13,PIT,,,,RFK Memorial Stadium,FALSE,62,3,79,
10/20/1968,1968,6,FALSE,CLT,20,30,CLE,,,,Memorial Stadium (Baltimore),FALSE,64,14,50,
10/20/1968,1968,7,FALSE,NWE,23,6,BUF,,,,Fenway Park,FALSE,,,,
10/20/1968,1968,7,FALSE,CIN,22,24,MIA,,,,Nippert Stadium,FALSE,,,,
10/20/1968,1968,6,FALSE,DET,14,14,GNB,,,,Tiger Stadium,FALSE,49,11,65,
10/20/1968,1968,7,FALSE,OTI,14,20,NYJ,,,,Houston Astrodome,FALSE,72,0,,DOME
10/20/1968,1968,7,FALSE,KAN,24,10,RAI,,,,Kansas City Municipal Stadium,FALSE,,,,
10/20/1968,1968,6,FALSE,RAM,27,14,ATL,,,,Los Angeles Memorial Coliseum,FALSE,63,8,84,
10/20/1968,1968,6,FALSE,MIN,7,20,DAL,,,,Metropolitan Stadium,FALSE,45,6,74,
10/20/1968,1968,6,FALSE,NYG,10,26,SFO,,,,Yankee Stadium,FALSE,63,13,58,
10/20/1968,1968,6,FALSE,PHI,16,29,CHI,,,,Franklin Field,FALSE,62,12,49,
10/20/1968,1968,6,FALSE,PIT,12,16,NOR,,,,Pitt Stadium,FALSE,50,10,52,
10/20/1968,1968,7,FALSE,SDG,55,24,DEN,,,,Qualcomm Stadium,FALSE,,,,
10/20/1968,1968,6,FALSE,CRD,41,14,WAS,,,,Busch Memorial Stadium,FALSE,56,8,58,
10/27/1968,1968,7,FALSE,CLT,27,10,RAM,,,,Memorial Stadium (Baltimore),FALSE,49,12,44,
10/27/1968,1968,8,FALSE,BUF,7,30,OTI,,,,War Memorial Stadium,FALSE,,,,
10/27/1968,1968,7,FALSE,CHI,26,24,MIN,,,,Wrigley Field,FALSE,51,17,54,
10/27/1968,1968,7,FALSE,CLE,30,7,ATL,,,,Cleveland Municipal Stadium,FALSE,45,17,63,
10/27/1968,1968,8,FALSE,DEN,21,14,MIA,,,,Mile High Stadium,FALSE,,,,
10/27/1968,1968,7,FALSE,DET,7,14,SFO,,,,Tiger Stadium,FALSE,46,18,64,
10/27/1968,1968,8,FALSE,KAN,27,20,SDG,,,,Kansas City Municipal Stadium,FALSE,,,,
10/27/1968,1968,8,FALSE,NYJ,48,14,NWE,,,,Shea Stadium,FALSE,,,,
10/27/1968,1968,8,FALSE,RAI,31,10,CIN,,,,Oakland Coliseum,FALSE,,,,
10/27/1968,1968,7,FALSE,PIT,6,3,PHI,,,,Pitt Stadium,FALSE,45,14,56,
10/27/1968,1968,7,FALSE,CRD,31,17,NOR,,,,Busch Memorial Stadium,FALSE,57,18,41,
10/27/1968,1968,7,FALSE,WAS,10,13,NYG,,,,RFK Memorial Stadium,FALSE,46,12,54,
10/28/1968,1968,7,FALSE,DAL,17,28,GNB,,,,Cotton Bowl,FALSE,55,7,44,
11/3/1968,1968,8,FALSE,ATL,21,41,PIT,,,,Atlanta-Fulton County Stadium,FALSE,62,6,72,
11/3/1968,1968,9,FALSE,NWE,14,35,DEN,,,,Fenway Park,FALSE,,,,
11/3/1968,1968,9,FALSE,CIN,17,27,OTI,,,,Nippert Stadium,FALSE,,,,
11/3/1968,1968,8,FALSE,GNB,10,13,CHI,,,,Lambeau Field,FALSE,36,9,67,
11/3/1968,1968,8,FALSE,RAM,10,7,DET,,,,Los Angeles Memorial Coliseum,FALSE,61,10,79,
11/3/1968,1968,8,FALSE,MIN,27,14,WAS,,,,Metropolitan Stadium,FALSE,40,8,75,
11/3/1968,1968,8,FALSE,NOR,3,17,DAL,,,,Tulane Stadium,FALSE,65,8,84,
11/3/1968,1968,8,FALSE,NYG,0,26,CLT,,,,Yankee Stadium,FALSE,58,8,51,
11/3/1968,1968,9,FALSE,NYJ,25,21,BUF,,,,Shea Stadium,FALSE,,,,
11/3/1968,1968,9,FALSE,RAI,38,21,KAN,,,,Oakland Coliseum,FALSE,,,,
11/3/1968,1968,8,FALSE,PHI,17,45,CRD,,,,Franklin Field,FALSE,55,9,58,
11/3/1968,1968,9,FALSE,SDG,34,28,MIA,,,,Qualcomm Stadium,FALSE,,,,
11/3/1968,1968,8,FALSE,SFO,21,33,CLE,,,,Kezar Stadium,FALSE,56,10,88,
11/10/1968,1968,9,FALSE,ATL,10,17,RAM,,,,Atlanta-Fulton County Stadium,FALSE,39,12,80,
11/10/1968,1968,10,FALSE,NWE,17,27,SDG,,,,Fenway Park,FALSE,,,,
11/10/1968,1968,10,FALSE,BUF,17,21,MIA,,,,War Memorial Stadium,FALSE,,,,
11/10/1968,1968,9,FALSE,CHI,27,19,SFO,,,,Wrigley Field,FALSE,35,6,59,
11/10/1968,1968,10,FALSE,CIN,9,16,KAN,,,,Nippert Stadium,FALSE,,,,
11/10/1968,1968,9,FALSE,CLE,35,17,NOR,,,,Cleveland Municipal Stadium,FALSE,35,7,81,
11/10/1968,1968,9,FALSE,DAL,21,27,NYG,,,,Cotton Bowl,FALSE,50,16,68,
11/10/1968,1968,10,FALSE,DEN,7,43,RAI,,,,Mile High Stadium,FALSE,,,,
11/10/1968,1968,9,FALSE,DET,10,27,CLT,,,,Tiger Stadium,FALSE,33,7,72,
11/10/1968,1968,9,FALSE,MIN,14,10,GNB,,,,Metropolitan Stadium,FALSE,32,7,69,
11/10/1968,1968,10,FALSE,NYJ,26,7,OTI,,,,Shea Stadium,FALSE,,,,
11/10/1968,1968,9,FALSE,PHI,10,16,WAS,,,,Franklin Field,FALSE,40,15,78,
11/10/1968,1968,9,FALSE,CRD,28,28,PIT,,,,Busch Memorial Stadium,FALSE,34,9,73,
11/17/1968,1968,10,FALSE,CLT,27,0,CRD,,,,Memorial Stadium (Baltimore),FALSE,50,9,77,
11/17/1968,1968,11,FALSE,BUF,6,21,SDG,,,,War Memorial Stadium,FALSE,,,,
11/17/1968,1968,10,FALSE,CHI,13,16,ATL,,,,Wrigley Field,FALSE,42,8,85,
11/17/1968,1968,10,FALSE,DET,6,13,MIN,,,,Tiger Stadium,FALSE,42,11,86,
11/17/1968,1968,10,FALSE,GNB,29,7,NOR,,,,Lambeau Field,FALSE,40,11,90,
11/17/1968,1968,11,FALSE,OTI,38,17,DEN,,,,Houston Astrodome,FALSE,72,0,,DOME
11/17/1968,1968,11,FALSE,KAN,31,17,NWE,,,,Kansas City Municipal Stadium,FALSE,,,,
11/17/1968,1968,11,FALSE,MIA,21,38,CIN,,,,Orange Bowl,FALSE,,,,
11/17/1968,1968,10,FALSE,NYG,7,6,PHI,,,,Yankee Stadium,FALSE,40,14,79,
11/17/1968,1968,11,FALSE,RAI,43,32,NYJ,,,,Oakland Coliseum,FALSE,,,,
11/17/1968,1968,10,FALSE,PIT,24,45,CLE,,,,Pitt Stadium,FALSE,47,9,90,
11/17/1968,1968,10,FALSE,SFO,20,20,RAM,,,,Kezar Stadium,FALSE,55,7,78,
11/17/1968,1968,10,FALSE,WAS,24,44,DAL,,,,RFK Memorial Stadium,FALSE,52,8,79,
11/24/1968,1968,11,FALSE,CLT,21,9,MIN,,,,Memorial Stadium (Baltimore),FALSE,50,9,63,
11/24/1968,1968,12,FALSE,NWE,10,34,MIA,,,,Fenway Park,FALSE,,,,
11/24/1968,1968,11,FALSE,CHI,3,34,DAL,,,,Wrigley Field,FALSE,45,12,70,
11/24/1968,1968,12,FALSE,CIN,0,34,RAI,,,,Nippert Stadium,FALSE,,,,
11/24/1968,1968,11,FALSE,CLE,47,13,PHI,,,,Cleveland Municipal Stadium,FALSE,52,13,70,
11/24/1968,1968,12,FALSE,DEN,34,32,BUF,,,,Mile High Stadium,FALSE,,,,
11/24/1968,1968,11,FALSE,DET,20,20,NOR,,,,Tiger Stadium,FALSE,50,15,63,
11/24/1968,1968,11,FALSE,RAM,24,21,NYG,,,,Los Angeles Memorial Coliseum,FALSE,59,6,89,
11/24/1968,1968,11,FALSE,PIT,28,45,SFO,,,,Pitt Stadium,FALSE,53,12,60,
11/24/1968,1968,12,FALSE,SDG,15,37,NYJ,,,,Qualcomm Stadium,FALSE,,,,
11/24/1968,1968,11,FALSE,CRD,17,12,ATL,,,,Busch Memorial Stadium,FALSE,50,10,72,
11/24/1968,1968,11,FALSE,WAS,7,27,GNB,,,,RFK Memorial Stadium,FALSE,50,10,55,
11/28/1968,1968,12,FALSE,DAL,29,20,WAS,,,,Cotton Bowl,FALSE,46,15,71,
11/28/1968,1968,12,FALSE,DET,0,12,PHI,,,,Tiger Stadium,FALSE,40,15,86,
11/28/1968,1968,13,FALSE,KAN,24,10,OTI,,,,Kansas City Municipal Stadium,FALSE,,,,
11/28/1968,1968,13,FALSE,RAI,13,10,BUF,,,,Oakland Coliseum,FALSE,,,,
12/1/1968,1968,12,FALSE,CLT,44,0,ATL,,,,Memorial Stadium (Baltimore),FALSE,40,7,56,
12/1/1968,1968,13,FALSE,NWE,33,14,CIN,,,,Fenway Park,FALSE,,,,
12/1/1968,1968,12,FALSE,CLE,45,10,NYG,,,,Cleveland Municipal Stadium,FALSE,32,11,68,
12/1/1968,1968,13,FALSE,DEN,23,47,SDG,,,,Mile High Stadium,FALSE,,,,
12/1/1968,1968,12,FALSE,MIN,3,31,RAM,,,,Metropolitan Stadium,FALSE,35,13,74,
12/1/1968,1968,12,FALSE,NOR,17,23,CHI,,,,Tulane Stadium,FALSE,60,15,89,
12/1/1968,1968,13,FALSE,NYJ,35,17,MIA,,,,Shea Stadium,FALSE,,,,
12/1/1968,1968,12,FALSE,PIT,10,20,CRD,,,,Pitt Stadium,FALSE,31,8,70,
12/1/1968,1968,12,FALSE,SFO,27,20,GNB,,,,Kezar Stadium,FALSE,52,16,80,
12/7/1968,1968,13,FALSE,GNB,3,16,CLT,,,,Lambeau Field,FALSE,19,14,74,
12/7/1968,1968,14,FALSE,OTI,35,6,BUF,,,,Houston Astrodome,FALSE,72,0,,DOME
12/8/1968,1968,13,FALSE,ATL,7,24,DET,,,,Atlanta-Fulton County Stadium,FALSE,32,9,48,
12/8/1968,1968,13,FALSE,DAL,28,7,PIT,,,,Cotton Bowl,FALSE,36,10,54,
12/8/1968,1968,13,FALSE,RAM,16,17,CHI,,,,Los Angeles Memorial Coliseum,FALSE,52,6,85,
12/8/1968,1968,14,FALSE,MIA,38,7,NWE,,,,Orange Bowl,FALSE,,,,
12/8/1968,1968,13,FALSE,NYG,21,28,CRD,,,,Yankee Stadium,FALSE,33,17,50,
12/8/1968,1968,14,FALSE,NYJ,27,14,CIN,,,,Shea Stadium,FALSE,,,,
12/8/1968,1968,14,FALSE,RAI,33,27,DEN,,,,Oakland Coliseum,FALSE,,,,
12/8/1968,1968,13,FALSE,PHI,29,17,NOR,,,,Franklin Field,FALSE,31,16,49,
12/8/1968,1968,14,FALSE,SDG,3,40,KAN,,,,Qualcomm Stadium,FALSE,,,,
