,Week,Day,Date,Time,Outcome,OT,Rec,Home,Opp,Score_Tm,Score_Opp,Offense_1stD,Offense_TotYd,Offense_PassY,Offense_RushY,Offense_TO,Defense_1stD,Defense_TotYd,Defense_PassY,Defense_RushY,Defense_TO,Year,Expected Points_Offense,Expected Points_Defense,Expected Points_Sp. Tms
595,6,Sun,October 25,1:00PM ET,L,False,4-2,False,New York Giants,17.0,35.0,19.0,329.0,203.0,126.0,2.0,20.0,371.0,268.0,103.0,1.0,1970,,,
596,7,Sun,November 1,2:00PM ET,W,False,5-2,True,Houston Oilers,44.0,0.0,20.0,454.0,274.0,180.0,,9.0,160.0,81.0,79.0,3.0,1970,,,
597,8,Sun,November 8,2:00PM ET,W,False,6-2,True,Boston Patriots,31.0,0.0,15.0,283.0,132.0,151.0,1.0,19.0,195.0,159.0,36.0,4.0,1970,,,
598,9,Mon,November 16,9:00PM ET,W,False,7-2,False,Dallas Cowboys,38.0,0.0,19.0,392.0,150.0,242.0,1.0,14.0,243.0,140.0,103.0,6.0,1970,,,
599,10,Sun,November 22,4:00PM ET,T,False,7-2-1,False,Kansas City Chiefs,6.0,6.0,17.0,272.0,119.0,153.0,4.0,11.0,212.0,43.0,169.0,3.0,1970,,,
600,11,Sun,November 29,3:00PM ET,W,False,8-2-1,True,Philadelphia Eagles,23.0,14.0,17.0,337.0,181.0,156.0,1.0,19.0,276.0,170.0,106.0,2.0,1970,,,
601,12,Sun,December 6,1:00PM ET,L,False,8-3-1,False,Detroit Lions,3.0,16.0,6.0,146.0,108.0,38.0,5.0,18.0,279.0,119.0,160.0,2.0,1970,,,
602,13,Sun,December 13,2:00PM ET,L,False,8-4-1,True,New York Giants,17.0,34.0,13.0,344.0,273.0,71.0,2.0,22.0,361.0,217.0,144.0,,1970,,,
603,14,Sun,December 20,1:00PM ET,L,False,8-5-1,False,Washington Redskins,27.0,28.0,14.0,250.0,181.0,69.0,3.0,20.0,287.0,146.0,141.0,3.0,1970,,,
604,1,Sun,September 19,2:00PM ET,L,False,0-1,True,Washington Redskins,17.0,24.0,13.0,255.0,138.0,117.0,7.0,10.0,213.0,65.0,148.0,1.0,1971,,,
605,2,Mon,September 27,9:00PM ET,W,False,1-1,True,New York Jets,17.0,10.0,15.0,340.0,222.0,118.0,1.0,18.0,239.0,121.0,118.0,,1971,,,
606,3,Sun,October 3,4:00PM ET,L,False,1-2,True,New York Giants,20.0,21.0,14.0,305.0,176.0,129.0,4.0,16.0,301.0,220.0,81.0,2.0,1971,,,
607,4,Sun,October 10,1:00PM ET,W,False,2-2,False,Atlanta Falcons,26.0,9.0,16.0,263.0,112.0,151.0,,15.0,213.0,119.0,94.0,6.0,1971,,,
608,5,Sun,October 17,1:00PM ET,L,False,2-3,False,Washington Redskins,0.0,20.0,11.0,205.0,180.0,25.0,7.0,21.0,349.0,120.0,229.0,2.0,1971,,,
609,6,Sun,October 24,2:00PM ET,L,False,2-4,True,San Francisco 49ers,14.0,26.0,15.0,284.0,176.0,108.0,3.0,16.0,366.0,226.0,140.0,,1971,,,
610,7,Sun,October 31,1:00PM ET,W,False,3-4,False,Buffalo Bills,28.0,23.0,24.0,305.0,163.0,142.0,,19.0,309.0,247.0,62.0,3.0,1971,,,
611,8,Sun,November 7,2:00PM ET,L,False,3-5,True,Dallas Cowboys,13.0,16.0,11.0,228.0,192.0,36.0,1.0,20.0,372.0,199.0,173.0,,1971,,,
612,9,Mon,November 15,9:00PM ET,L,False,3-6,False,San Diego Chargers,17.0,20.0,21.0,346.0,214.0,132.0,3.0,21.0,389.0,249.0,140.0,3.0,1971,,,
613,10,Sun,November 21,2:00PM ET,L,False,3-7,True,Philadelphia Eagles,20.0,37.0,15.0,333.0,248.0,85.0,8.0,17.0,267.0,134.0,133.0,2.0,1971,,,
614,11,Sun,November 28,1:00PM ET,W,False,4-7,False,New York Giants,24.0,7.0,21.0,344.0,137.0,207.0,3.0,15.0,285.0,211.0,74.0,6.0,1971,,,
615,12,Sun,December 5,4:00PM ET,T,False,4-7-1,True,Green Bay Packers,16.0,16.0,12.0,305.0,225.0,80.0,1.0,19.0,357.0,146.0,211.0,3.0,1971,,,
616,13,Sun,December 12,1:00PM ET,L,False,4-8-1,False,Philadelphia Eagles,7.0,19.0,10.0,273.0,161.0,112.0,5.0,19.0,382.0,205.0,177.0,1.0,1971,,,
617,14,Sat,December 18,4:00PM ET,L,False,4-9-1,False,Dallas Cowboys,12.0,31.0,14.0,215.0,127.0,88.0,3.0,18.0,323.0,118.0,205.0,4.0,1971,,,
618,1,Sun,September 17,2:00PM ET,W,False,1-0,False,Baltimore Colts,10.0,3.0,5.0,134.0,88.0,46.0,,20.0,364.0,247.0,117.0,3.0,1972,,,
619,2,Sun,September 24,1:00PM ET,L,False,1-1,False,Washington Redskins,10.0,24.0,16.0,219.0,140.0,79.0,3.0,19.0,272.0,91.0,181.0,,1972,,,
620,3,Sun,October 1,2:00PM ET,L,False,1-2,True,Pittsburgh Steelers,19.0,25.0,15.0,248.0,190.0,58.0,4.0,20.0,362.0,209.0,153.0,2.0,1972,,,
621,4,Sun,October 8,2:00PM ET,W,False,2-2,False,Minnesota Vikings,19.0,17.0,12.0,262.0,153.0,109.0,,21.0,292.0,113.0,179.0,2.0,1972,,,
622,5,Sun,October 15,2:00PM ET,L,False,2-3,True,Washington Redskins,3.0,33.0,10.0,151.0,85.0,66.0,4.0,20.0,390.0,230.0,160.0,3.0,1972,,,
623,6,Sun,October 22,1:00PM ET,L,False,2-4,False,New York Giants,21.0,27.0,13.0,191.0,108.0,83.0,3.0,16.0,316.0,209.0,107.0,3.0,1972,,,
624,7,Sun,October 29,2:00PM ET,L,False,2-5,True,Chicago Bears,10.0,27.0,17.0,269.0,119.0,150.0,4.0,15.0,329.0,180.0,149.0,2.0,1972,,,
625,8,Sun,November 5,1:00PM ET,T,False,2-5-1,False,Philadelphia Eagles,6.0,6.0,14.0,228.0,82.0,146.0,2.0,17.0,299.0,200.0,99.0,1.0,1972,,,
626,9,Sun,November 12,2:00PM ET,L,False,2-6-1,False,Dallas Cowboys,24.0,33.0,16.0,328.0,274.0,54.0,3.0,23.0,427.0,197.0,230.0,1.0,1972,,,
627,10,Sun,November 19,2:00PM ET,L,False,2-7-1,True,New York Giants,7.0,13.0,12.0,207.0,21.0,186.0,2.0,16.0,247.0,97.0,150.0,,1972,,,
628,11,Mon,November 27,9:00PM ET,L,False,2-8-1,False,Miami Dolphins,10.0,31.0,12.0,224.0,173.0,51.0,6.0,24.0,426.0,226.0,200.0,2.0,1972,,,
629,12,Sun,December 3,4:00PM ET,L,False,2-9-1,True,Dallas Cowboys,6.0,27.0,10.0,141.0,89.0,52.0,5.0,18.0,349.0,140.0,209.0,5.0,1972,,,
630,13,Sun,December 10,2:00PM ET,W,False,3-9-1,True,Los Angeles Rams,24.0,14.0,11.0,269.0,192.0,77.0,1.0,29.0,391.0,240.0,151.0,3.0,1972,,,
631,14,Sun,December 17,2:00PM ET,W,False,4-9-1,True,Philadelphia Eagles,24.0,23.0,18.0,396.0,324.0,72.0,2.0,18.0,275.0,171.0,104.0,,1972,,,
632,1,Sun,September 16,1:00PM ET,W,False,1-0,False,Philadelphia Eagles,34.0,23.0,20.0,392.0,195.0,197.0,3.0,18.0,252.0,143.0,109.0,3.0,1973,,,
633,2,Sun,September 23,2:00PM ET,W,False,2-0,True,Washington Redskins,34.0,27.0,20.0,343.0,278.0,65.0,,22.0,360.0,291.0,69.0,1.0,1973,,,
634,3,Sun,September 30,2:00PM ET,L,False,2-1,False,Dallas Cowboys,10.0,45.0,17.0,290.0,246.0,44.0,4.0,31.0,578.0,328.0,250.0,2.0,1973,,,
635,4,Sun,October 7,2:00PM ET,L,False,2-2,True,Oakland Raiders,10.0,17.0,17.0,208.0,88.0,120.0,,32.0,446.0,199.0,247.0,2.0,1973,,,
636,5,Sun,October 14,2:00PM ET,L,False,2-3,True,Philadelphia Eagles,24.0,27.0,14.0,343.0,278.0,65.0,1.0,20.0,453.0,351.0,102.0,1.0,1973,,,
637,6,Sun,October 21,1:00PM ET,L,False,2-4,False,Washington Redskins,13.0,31.0,12.0,248.0,202.0,46.0,5.0,23.0,428.0,286.0,142.0,7.0,1973,,,
638,7,Sun,October 28,2:00PM ET,W,False,3-4,True,New York Giants,35.0,27.0,19.0,380.0,220.0,160.0,,29.0,427.0,332.0,95.0,1.0,1973,,,
639,8,Sun,November 4,2:00PM ET,T,False,3-4-1,True,Denver Broncos,17.0,17.0,18.0,261.0,168.0,93.0,2.0,15.0,294.0,190.0,104.0,1.0,1973,,,
640,9,Sun,November 11,2:00PM ET,L,False,3-5-1,False,Green Bay Packers,21.0,25.0,19.0,258.0,187.0,71.0,1.0,21.0,305.0,62.0,243.0,1.0,1973,,,
641,10,Sun,November 18,1:00PM ET,L,False,3-6-1,False,New York Giants,13.0,24.0,14.0,282.0,214.0,68.0,3.0,21.0,358.0,186.0,172.0,1.0,1973,,,
642,11,Sun,November 25,1:00PM ET,L,False,3-7-1,False,Cincinnati Bengals,24.0,42.0,24.0,355.0,160.0,195.0,3.0,25.0,366.0,167.0,199.0,1.0,1973,,,
643,12,Sun,December 2,2:00PM ET,L,False,3-8-1,True,Detroit Lions,16.0,20.0,19.0,301.0,132.0,169.0,1.0,17.0,303.0,211.0,92.0,,1973,,,
644,13,Sun,December 9,1:00PM ET,W,False,4-8-1,False,Atlanta Falcons,32.0,10.0,15.0,252.0,9.0,243.0,2.0,9.0,120.0,31.0,89.0,5.0,1973,,,
645,14,Sun,December 16,2:00PM ET,L,False,4-9-1,True,Dallas Cowboys,3.0,30.0,10.0,141.0,6.0,135.0,4.0,24.0,459.0,252.0,207.0,1.0,1973,,,
646,1,Sun,September 15,2:00PM ET,W,False,1-0,True,Philadelphia Eagles,7.0,3.0,18.0,318.0,192.0,126.0,3.0,20.0,287.0,174.0,113.0,2.0,1974,,,
647,2,Sun,September 22,1:00PM ET,W,False,2-0,False,Washington Redskins,17.0,10.0,12.0,224.0,49.0,175.0,,21.0,332.0,200.0,132.0,2.0,1974,,,
648,3,Sun,September 29,2:00PM ET,W,False,3-0,True,Cleveland Browns,29.0,7.0,14.0,278.0,107.0,171.0,,11.0,248.0,155.0,93.0,1.0,1974,,,
649,4,Sun,October 6,4:00PM ET,W,False,4-0,False,San Francisco 49ers,34.0,9.0,21.0,407.0,184.0,223.0,2.0,12.0,306.0,120.0,186.0,3.0,1974,,,
650,5,Sun,October 13,2:00PM ET,W,False,5-0,True,Dallas Cowboys,31.0,28.0,17.0,374.0,236.0,138.0,,24.0,370.0,224.0,146.0,1.0,1974,,,
651,6,Sun,October 20,2:00PM ET,W,False,6-0,False,Houston Oilers,31.0,27.0,23.0,345.0,134.0,211.0,2.0,21.0,433.0,348.0,85.0,3.0,1974,,,
652,7,Sun,October 27,2:00PM ET,W,False,7-0,True,Washington Redskins,23.0,20.0,15.0,305.0,190.0,115.0,,19.0,292.0,176.0,116.0,1.0,1974,,,
653,8,Sun,November 3,2:00PM ET,L,False,7-1,False,Dallas Cowboys,14.0,17.0,19.0,216.0,82.0,134.0,,22.0,278.0,146.0,132.0,,1974,,,
654,9,Mon,November 11,9:00PM ET,L,False,7-2,True,Minnesota Vikings,24.0,28.0,23.0,436.0,341.0,95.0,3.0,18.0,304.0,126.0,178.0,1.0,1974,,,
655,10,Sun,November 17,1:00PM ET,W,False,8-2,False,Philadelphia Eagles,13.0,3.0,16.0,288.0,100.0,188.0,2.0,13.0,205.0,134.0,71.0,3.0,1974,,,
656,11,Sun,November 24,1:00PM ET,W,False,9-2,False,New York Giants,23.0,21.0,20.0,341.0,259.0,82.0,,20.0,361.0,257.0,104.0,1.0,1974,,,
657,12,Sun,December 1,2:00PM ET,L,False,9-3,True,Kansas City Chiefs,13.0,17.0,15.0,252.0,170.0,82.0,3.0,13.0,240.0,84.0,156.0,2.0,1974,,,
658,13,Sun,December 8,1:00PM ET,L,False,9-4,False,New Orleans Saints,0.0,14.0,12.0,214.0,150.0,64.0,1.0,17.0,315.0,87.0,228.0,1.0,1974,,,
659,14,Sun,December 15,2:00PM ET,W,False,10-4,True,New York Giants,26.0,14.0,22.0,316.0,164.0,152.0,1.0,18.0,280.0,132.0,148.0,4.0,1974,,,
660,,,Playoffs,,,False,,True,,,,,,,,,,,,,,1974,,,
661,Division,Sat,December 21,1:00PM ET,L,False,10-5,False,Minnesota Vikings,14.0,30.0,17.0,284.0,184.0,100.0,2.0,19.0,365.0,166.0,199.0,2.0,1974,,,
662,1,Sun,September 21,2:00PM ET,W,False,1-0,True,Atlanta Falcons,23.0,20.0,18.0,317.0,150.0,167.0,3.0,19.0,294.0,58.0,236.0,2.0,1975,,,
663,2,Sun,September 28,2:00PM ET,L,True,1-1,False,Dallas Cowboys,31.0,37.0,19.0,432.0,314.0,118.0,3.0,28.0,448.0,288.0,160.0,2.0,1975,,,
664,3,Sun,October 5,2:00PM ET,W,False,2-1,True,New York Giants,26.0,14.0,18.0,379.0,125.0,254.0,2.0,19.0,264.0,138.0,126.0,1.0,1975,,,
665,4,Mon,October 13,9:00PM ET,L,False,2-2,False,Washington Redskins,17.0,27.0,13.0,288.0,220.0,68.0,5.0,21.0,347.0,189.0,158.0,2.0,1975,,,
666,5,Sun,October 19,2:00PM ET,W,False,3-2,True,Philadelphia Eagles,31.0,20.0,22.0,403.0,125.0,278.0,4.0,16.0,250.0,148.0,102.0,3.0,1975,,,
667,6,Sat,October 25,1:00PM ET,W,False,4-2,False,New York Giants,20.0,13.0,14.0,314.0,189.0,125.0,,22.0,281.0,199.0,82.0,4.0,1975,,,
668,7,Sun,November 2,2:00PM ET,W,False,5-2,True,New England Patriots,24.0,17.0,18.0,273.0,158.0,115.0,3.0,17.0,274.0,152.0,122.0,3.0,1975,,,
669,8,Sun,November 9,1:00PM ET,W,False,6-2,False,Philadelphia Eagles,24.0,23.0,23.0,361.0,208.0,153.0,2.0,17.0,326.0,239.0,87.0,2.0,1975,,,
670,9,Sun,November 16,4:00PM ET,W,True,7-2,True,Washington Redskins,20.0,17.0,31.0,427.0,197.0,230.0,4.0,16.0,397.0,252.0,145.0,5.0,1975,,,
671,10,Sun,November 23,1:00PM ET,W,False,8-2,False,New York Jets,37.0,6.0,23.0,476.0,267.0,209.0,3.0,22.0,323.0,166.0,157.0,3.0,1975,,,
672,11,Thu,November 27,3:30PM ET,L,False,8-3,True,Buffalo Bills,14.0,32.0,16.0,210.0,156.0,54.0,7.0,25.0,392.0,128.0,264.0,3.0,1975,,,
673,12,Sun,December 7,2:00PM ET,W,False,9-3,True,Dallas Cowboys,31.0,17.0,22.0,368.0,199.0,169.0,1.0,28.0,373.0,255.0,118.0,3.0,1975,,,
674,13,Sun,December 14,2:00PM ET,W,False,10-3,False,Chicago Bears,34.0,20.0,19.0,362.0,172.0,190.0,1.0,18.0,326.0,259.0,67.0,2.0,1975,,,
675,14,Sun,December 21,1:00PM ET,W,False,11-3,False,Detroit Lions,24.0,13.0,20.0,345.0,73.0,272.0,1.0,16.0,300.0,199.0,101.0,2.0,1975,,,
676,,,Playoffs,,,False,,True,,,,,,,,,,,,,,1975,,,
677,Division,Sat,December 27,4:00PM ET,L,False,11-4,False,Los Angeles Rams,23.0,35.0,22.0,363.0,268.0,95.0,5.0,26.0,440.0,203.0,237.0,3.0,1975,,,
678,1,Sun,September 12,4:00PM ET,W,False,1-0,False,Seattle Seahawks,30.0,24.0,25.0,456.0,175.0,281.0,2.0,17.0,352.0,279.0,73.0,3.0,1976,,,
679,2,Sun,September 19,2:00PM ET,W,False,2-0,True,Green Bay Packers,29.0,0.0,22.0,420.0,212.0,208.0,,7.0,131.0,69.0,62.0,7.0,1976,,,
680,3,Sun,September 26,4:00PM ET,L,False,2-1,False,San Diego Chargers,24.0,43.0,22.0,364.0,240.0,124.0,5.0,24.0,451.0,245.0,206.0,,1976,,,
681,4,Sun,October 3,2:00PM ET,W,False,3-1,True,New York Giants,27.0,21.0,25.0,304.0,117.0,187.0,,23.0,344.0,207.0,137.0,1.0,1976,,,
682,5,Sun,October 10,2:00PM ET,W,False,4-1,True,Philadelphia Eagles,33.0,14.0,29.0,384.0,186.0,198.0,1.0,14.0,175.0,117.0,58.0,4.0,1976,,,
683,6,Sun,October 17,4:00PM ET,W,False,5-1,True,Dallas Cowboys,21.0,17.0,26.0,436.0,346.0,90.0,4.0,23.0,380.0,229.0,151.0,1.0,1976,,,
684,7,Mon,October 25,9:00PM ET,L,False,5-2,False,Washington Redskins,10.0,20.0,15.0,306.0,206.0,100.0,10.0,15.0,140.0,23.0,117.0,3.0,1976,,,
685,8,Sun,October 31,2:00PM ET,W,True,6-2,True,San Francisco 49ers,23.0,20.0,17.0,373.0,225.0,148.0,1.0,23.0,382.0,117.0,265.0,2.0,1976,,,
686,9,Sun,November 7,1:00PM ET,W,False,7-2,False,Philadelphia Eagles,17.0,14.0,20.0,317.0,132.0,185.0,2.0,14.0,270.0,143.0,127.0,4.0,1976,,,
687,10,Sun,November 14,4:00PM ET,W,False,8-2,False,Los Angeles Rams,30.0,28.0,23.0,417.0,324.0,93.0,2.0,15.0,283.0,161.0,122.0,1.0,1976,,,
688,11,Sun,November 21,4:00PM ET,L,False,8-3,True,Washington Redskins,10.0,16.0,16.0,307.0,155.0,152.0,4.0,20.0,357.0,110.0,247.0,3.0,1976,,,
689,12,Thu,November 25,3:30PM ET,L,False,8-4,False,Dallas Cowboys,14.0,19.0,24.0,377.0,249.0,128.0,2.0,16.0,295.0,126.0,169.0,3.0,1976,,,
690,13,Sat,December 4,1:00PM ET,W,False,9-4,True,Baltimore Colts,24.0,17.0,20.0,375.0,198.0,177.0,1.0,12.0,279.0,217.0,62.0,5.0,1976,,,
691,14,Sun,December 12,1:00PM ET,W,False,10-4,False,New York Giants,17.0,14.0,23.0,300.0,70.0,230.0,3.0,16.0,250.0,67.0,183.0,2.0,1976,,,
692,1,Sun,September 18,4:00PM ET,L,False,0-1,False,Denver Broncos,0.0,7.0,12.0,273.0,204.0,69.0,1.0,15.0,258.0,122.0,136.0,4.0,1977,,,
693,2,Sun,September 25,2:00PM ET,W,False,1-1,True,Chicago Bears,16.0,13.0,17.0,348.0,215.0,133.0,4.0,18.0,285.0,184.0,101.0,2.0,1977,,,
694,3,Sun,October 2,4:00PM ET,L,False,1-2,False,Washington Redskins,14.0,24.0,19.0,329.0,223.0,106.0,3.0,16.0,361.0,198.0,163.0,1.0,1977,,,
695,4,Sun,October 9,2:00PM ET,L,False,1-3,True,Dallas Cowboys,24.0,30.0,15.0,320.0,174.0,146.0,2.0,22.0,388.0,124.0,264.0,2.0,1977,,,
696,5,Sun,October 16,1:00PM ET,W,False,2-3,False,Philadelphia Eagles,21.0,17.0,16.0,337.0,209.0,128.0,1.0,14.0,354.0,258.0,96.0,4.0,1977,,,
697,6,Sun,October 23,2:00PM ET,W,False,3-3,True,New Orleans Saints,49.0,31.0,31.0,487.0,243.0,244.0,2.0,23.0,440.0,275.0,165.0,2.0,1977,,,
698,7,Mon,October 31,9:00PM ET,W,False,4-3,True,New York Giants,28.0,0.0,18.0,258.0,113.0,145.0,2.0,18.0,301.0,143.0,158.0,4.0,1977,,,
699,8,Sun,November 6,4:00PM ET,W,False,5-3,False,Minnesota Vikings,27.0,7.0,23.0,459.0,143.0,316.0,4.0,16.0,237.0,130.0,107.0,3.0,1977,,,
700,9,Mon,November 14,9:00PM ET,W,False,6-3,False,Dallas Cowboys,24.0,17.0,19.0,295.0,137.0,158.0,2.0,16.0,236.0,80.0,156.0,3.0,1977,,,
701,10,Sun,November 20,2:00PM ET,W,False,7-3,True,Philadelphia Eagles,21.0,16.0,19.0,368.0,226.0,142.0,2.0,19.0,276.0,175.0,101.0,2.0,1977,,,
702,11,Thu,November 24,3:30PM ET,L,False,7-4,True,Miami Dolphins,14.0,55.0,13.0,210.0,156.0,54.0,3.0,34.0,503.0,208.0,295.0,1.0,1977,,,
703,12,Sun,December 4,1:00PM ET,L,False,7-5,False,New York Giants,7.0,27.0,15.0,252.0,161.0,91.0,3.0,20.0,320.0,84.0,236.0,,1977,,,
704,13,Sat,December 10,3:30PM ET,L,False,7-6,True,Washington Redskins,20.0,26.0,13.0,309.0,133.0,176.0,4.0,16.0,266.0,115.0,151.0,2.0,1977,,,
705,14,Sun,December 18,1:00PM ET,L,False,7-7,False,Tampa Bay Buccaneers,7.0,17.0,17.0,296.0,162.0,134.0,4.0,11.0,279.0,171.0,108.0,1.0,1977,,,
706,1,Sun,September 3,2:00PM ET,L,False,0-1,False,Chicago Bears,10.0,17.0,16.0,236.0,137.0,99.0,2.0,19.0,243.0,49.0,194.0,,1978,,,
707,2,Sun,September 10,2:00PM ET,L,False,0-2,True,New England Patriots,6.0,16.0,9.0,193.0,136.0,57.0,3.0,21.0,441.0,172.0,269.0,4.0,1978,,,
708,3,Sun,September 17,2:00PM ET,L,False,0-3,True,Washington Redskins,10.0,28.0,19.0,328.0,196.0,132.0,1.0,16.0,302.0,47.0,255.0,,1978,,,
709,4,Sun,September 24,4:00PM ET,L,False,0-4,False,Dallas Cowboys,12.0,21.0,16.0,310.0,195.0,115.0,,21.0,389.0,173.0,216.0,2.0,1978,,,
710,5,Sun,October 1,1:00PM ET,L,False,0-5,False,Miami Dolphins,10.0,24.0,19.0,351.0,211.0,140.0,1.0,16.0,267.0,144.0,123.0,1.0,1978,,,
711,6,Sun,October 8,2:00PM ET,L,False,0-6,True,Baltimore Colts,17.0,30.0,21.0,343.0,198.0,145.0,3.0,14.0,222.0,66.0,156.0,2.0,1978,,,
712,7,Sun,October 15,2:00PM ET,L,True,0-7,True,Dallas Cowboys,21.0,24.0,21.0,372.0,236.0,136.0,3.0,24.0,418.0,287.0,131.0,4.0,1978,,,
713,8,Sun,October 22,1:00PM ET,L,False,0-8,False,New York Jets,10.0,23.0,13.0,304.0,144.0,160.0,3.0,21.0,293.0,123.0,170.0,,1978,,,
714,9,Sun,October 29,1:00PM ET,W,False,1-8,False,Philadelphia Eagles,16.0,10.0,15.0,354.0,260.0,94.0,3.0,19.0,352.0,220.0,132.0,5.0,1978,,,
715,10,Sun,November 5,1:00PM ET,W,False,2-8,True,New York Giants,20.0,10.0,17.0,350.0,211.0,139.0,1.0,22.0,311.0,169.0,142.0,5.0,1978,,,
716,11,Sun,November 12,4:00PM ET,W,False,3-8,False,San Francisco 49ers,16.0,10.0,21.0,335.0,221.0,114.0,2.0,16.0,264.0,146.0,118.0,3.0,1978,,,
717,12,Sun,November 19,1:00PM ET,W,False,4-8,False,Washington Redskins,27.0,17.0,18.0,303.0,137.0,166.0,2.0,14.0,211.0,193.0,18.0,3.0,1978,,,
718,13,Sun,November 26,2:00PM ET,L,False,4-9,True,Philadelphia Eagles,10.0,14.0,17.0,294.0,192.0,102.0,3.0,15.0,244.0,149.0,95.0,,1978,,,
719,14,Sun,December 3,2:00PM ET,W,False,5-9,True,Detroit Lions,21.0,14.0,18.0,284.0,151.0,133.0,1.0,16.0,224.0,119.0,105.0,5.0,1978,,,
720,15,Sun,December 10,1:00PM ET,L,False,5-10,False,New York Giants,0.0,17.0,17.0,341.0,198.0,143.0,5.0,14.0,255.0,24.0,231.0,2.0,1978,,,
721,16,Sun,December 17,2:00PM ET,W,False,6-10,True,Atlanta Falcons,42.0,21.0,24.0,427.0,348.0,79.0,2.0,18.0,311.0,270.0,41.0,6.0,1978,,,
722,1,Sun,September 2,2:00PM ET,L,False,0-1,True,Dallas Cowboys,21.0,22.0,17.0,342.0,105.0,237.0,2.0,24.0,455.0,294.0,161.0,1.0,1979,,,
723,2,Sun,September 9,1:00PM ET,W,False,1-1,False,New York Giants,27.0,14.0,23.0,348.0,159.0,189.0,4.0,10.0,128.0,88.0,40.0,3.0,1979,,,
724,3,Sun,September 16,4:00PM ET,L,False,1-2,True,Pittsburgh Steelers,21.0,24.0,12.0,212.0,106.0,106.0,1.0,25.0,398.0,234.0,164.0,4.0,1979,,,
725,4,Sun,September 23,2:00PM ET,L,False,1-3,True,Washington Redskins,7.0,17.0,23.0,376.0,281.0,95.0,5.0,11.0,191.0,91.0,100.0,1.0,1979,,,
726,5,Sun,September 30,4:00PM ET,L,False,1-4,False,Los Angeles Rams,0.0,21.0,9.0,231.0,149.0,82.0,3.0,24.0,392.0,206.0,186.0,2.0,1979,,,
727,6,Sun,October 7,2:00PM ET,W,False,2-4,False,Houston Oilers,24.0,17.0,26.0,447.0,253.0,194.0,4.0,13.0,222.0,165.0,57.0,3.0,1979,,,
728,7,Sun,October 14,1:00PM ET,L,False,2-5,True,Philadelphia Eagles,20.0,24.0,18.0,322.0,191.0,131.0,3.0,19.0,262.0,123.0,139.0,4.0,1979,,,
729,8,Sun,October 21,2:00PM ET,L,False,2-6,False,Dallas Cowboys,13.0,22.0,18.0,235.0,98.0,137.0,2.0,12.0,319.0,164.0,155.0,3.0,1979,,,
730,9,Sun,October 28,2:00PM ET,L,False,2-7,True,Cleveland Browns,20.0,38.0,16.0,282.0,173.0,109.0,3.0,27.0,418.0,192.0,226.0,2.0,1979,,,
731,10,Sun,November 4,2:00PM ET,W,False,3-7,True,Minnesota Vikings,37.0,7.0,29.0,467.0,142.0,325.0,3.0,23.0,333.0,263.0,70.0,4.0,1979,,,
732,11,Sun,November 11,1:00PM ET,L,False,3-8,False,Washington Redskins,28.0,30.0,23.0,331.0,184.0,147.0,4.0,22.0,327.0,173.0,154.0,1.0,1979,,,
733,12,Sun,November 18,1:00PM ET,L,False,3-9,False,Philadelphia Eagles,13.0,16.0,12.0,306.0,172.0,134.0,,14.0,287.0,130.0,157.0,,1979,,,
734,13,Sun,November 25,1:00PM ET,L,False,3-10,False,Cincinnati Bengals,28.0,34.0,26.0,480.0,317.0,163.0,6.0,20.0,342.0,153.0,189.0,,1979,,,
735,14,Sun,December 2,2:00PM ET,W,False,4-10,True,San Francisco 49ers,13.0,10.0,16.0,286.0,75.0,211.0,1.0,16.0,290.0,171.0,119.0,2.0,1979,,,
736,15,Sun,December 9,1:00PM ET,W,False,5-10,True,New York Giants,29.0,20.0,26.0,406.0,174.0,232.0,2.0,15.0,257.0,171.0,86.0,5.0,1979,,,
737,16,Sun,December 16,2:00PM ET,L,False,5-11,False,Chicago Bears,6.0,42.0,11.0,113.0,23.0,90.0,2.0,27.0,456.0,255.0,201.0,2.0,1979,,,
738,1,Sun,September 7,1:00PM ET,L,False,0-1,True,New York Giants,35.0,41.0,20.0,419.0,287.0,132.0,5.0,19.0,378.0,274.0,104.0,1.0,1980,,,
739,2,Sun,September 14,4:00PM ET,L,True,0-2,False,San Francisco 49ers,21.0,24.0,21.0,342.0,256.0,86.0,4.0,19.0,392.0,260.0,132.0,4.0,1980,,,
740,3,Sun,September 21,1:00PM ET,L,False,0-3,False,Detroit Lions,7.0,20.0,20.0,324.0,242.0,82.0,2.0,19.0,320.0,139.0,181.0,,1980,,,
741,4,Sun,September 28,2:00PM ET,W,False,1-3,True,Philadelphia Eagles,24.0,14.0,19.0,303.0,108.0,195.0,1.0,19.0,319.0,210.0,109.0,3.0,1980,,,
742,5,Sun,October 5,1:00PM ET,W,False,2-3,False,New Orleans Saints,40.0,7.0,29.0,433.0,103.0,330.0,,3.0,80.0,65.0,15.0,3.0,1980,,,
743,6,Sun,October 12,2:00PM ET,L,False,2-4,True,Los Angeles Rams,13.0,21.0,18.0,234.0,152.0,82.0,1.0,24.0,335.0,91.0,244.0,3.0,1980,,,
744,7,Sun,October 19,1:00PM ET,L,False,2-5,False,Washington Redskins,0.0,23.0,17.0,229.0,147.0,82.0,3.0,21.0,453.0,316.0,137.0,2.0,1980,,,
